post_id,factcheck_id,post_language,random_examples_with_ids
20391,102115,msa,"[(22806, 157865, 'Yes'), (7496, 83000, 'Yes'), (22806, 158635, 'Yes'), (7496, 15833, 'Yes'), (22806, 191557, 'No'), (22806, 187902, 'No'), (22806, 192957, 'No'), (7496, 18473, 'Yes'), (22806, 25091, 'No'), (22806, 8379, 'No')]"
20391,102099,msa,"[(7496, 83000, 'Yes'), (22806, 187902, 'No'), (9690, 17193, 'Yes'), (22806, 157865, 'Yes'), (22806, 25091, 'No'), (7496, 18473, 'Yes'), (22806, 64286, 'No'), (22806, 158635, 'Yes'), (22806, 191557, 'No'), (18703, 52260, 'No')]"
20391,22186,msa,"[(25453, 193586, 'Yes'), (22806, 157865, 'Yes'), (22806, 187902, 'No'), (7496, 18473, 'Yes'), (22806, 64286, 'No'), (22806, 8379, 'No'), (25678, 93990, 'No'), (22806, 158635, 'Yes'), (11027, 118912, 'Yes'), (3705, 180390, 'No')]"
20391,197362,msa,"[(22806, 191557, 'No'), (22806, 158635, 'Yes'), (18703, 52260, 'No'), (7496, 36489, 'No'), (25678, 93990, 'No'), (7496, 18473, 'Yes'), (22806, 173368, 'Yes'), (22806, 187902, 'No'), (9690, 17193, 'Yes'), (7496, 83000, 'Yes')]"
20391,146546,msa,"[(22806, 158635, 'Yes'), (22806, 8379, 'No'), (22806, 173368, 'Yes'), (7496, 18473, 'Yes'), (22806, 187902, 'No'), (22806, 64286, 'No'), (22806, 157865, 'Yes'), (3705, 176954, 'No'), (7496, 83000, 'Yes'), (22806, 192957, 'No')]"
20391,89497,msa,"[(22806, 8379, 'No'), (22806, 158635, 'Yes'), (22806, 64286, 'No'), (22806, 187902, 'No'), (22806, 157865, 'Yes'), (3705, 180390, 'No'), (7496, 18473, 'Yes'), (11027, 118912, 'Yes'), (22806, 136287, 'No'), (7496, 83000, 'Yes')]"
26543,205508,kor,"[(7496, 117373, 'Yes'), (19781, 50687, 'No'), (7496, 15833, 'Yes'), (7496, 18473, 'Yes'), (22806, 158635, 'Yes'), (7496, 159286, 'No'), (585, 113990, 'No'), (18703, 52260, 'No'), (19781, 64155, 'No'), (7496, 83000, 'Yes')]"
26543,205422,kor,"[(7496, 15833, 'Yes'), (19781, 50687, 'No'), (22806, 162883, 'Yes'), (22806, 193697, 'No'), (17514, 165187, 'No'), (22806, 158635, 'Yes'), (22806, 25091, 'No'), (22806, 187902, 'No'), (7496, 18473, 'Yes'), (7496, 150251, 'Yes')]"
26543,99203,kor,"[(4531, 158866, 'No'), (22806, 158635, 'Yes'), (585, 113990, 'No'), (9413, 73776, 'Yes'), (18703, 52260, 'No'), (19781, 50687, 'No'), (7496, 18473, 'Yes'), (9413, 30488, 'Yes'), (22806, 187902, 'No'), (25453, 193586, 'Yes')]"
26543,154027,kor,"[(19781, 50687, 'No'), (25678, 93990, 'No'), (22806, 187902, 'No'), (22806, 192957, 'No'), (22806, 158635, 'Yes'), (22806, 157865, 'Yes'), (8782, 120872, 'Yes'), (7496, 36489, 'No'), (8782, 155418, 'Yes'), (7496, 18473, 'Yes')]"
26543,205415,kor,"[(7496, 18473, 'Yes'), (22806, 25091, 'No'), (7496, 16903, 'Yes'), (585, 113990, 'No'), (7496, 117373, 'Yes'), (7496, 15833, 'Yes'), (22806, 193697, 'No'), (22806, 187902, 'No'), (18703, 52260, 'No'), (22806, 158635, 'Yes')]"
26543,205643,kor,"[(7496, 18473, 'Yes'), (22806, 157865, 'Yes'), (22806, 191557, 'No'), (22806, 187902, 'No'), (585, 113990, 'No'), (22806, 192957, 'No'), (7496, 150251, 'Yes'), (22806, 158635, 'Yes'), (22806, 173368, 'Yes'), (18703, 52260, 'No')]"
26543,205486,kor,"[(22806, 192957, 'No'), (22806, 187902, 'No'), (22806, 157322, 'No'), (22806, 173368, 'Yes'), (7496, 18473, 'Yes'), (25678, 93990, 'No'), (22806, 157323, 'No'), (7496, 150251, 'Yes'), (22806, 158635, 'Yes'), (25453, 193586, 'Yes')]"
26543,138,kor,"[(22806, 158635, 'Yes'), (22806, 173368, 'Yes'), (18703, 52260, 'No'), (585, 113990, 'No'), (7496, 18473, 'Yes'), (22806, 157865, 'Yes'), (22806, 187902, 'No'), (7496, 16903, 'Yes'), (4531, 158866, 'No'), (8782, 120845, 'No')]"
26543,205666,kor,"[(22806, 187902, 'No'), (22806, 191557, 'No'), (22806, 158635, 'Yes'), (19781, 50687, 'No'), (22806, 120630, 'Yes'), (7496, 18473, 'Yes'), (22806, 157865, 'Yes'), (22806, 25091, 'No'), (7496, 36489, 'No'), (22806, 162883, 'Yes')]"
26543,205532,kor,"[(22806, 187902, 'No'), (7496, 18473, 'Yes'), (22806, 192957, 'No'), (22806, 158635, 'Yes'), (4591, 26675, 'Yes'), (7496, 150251, 'Yes'), (22806, 157323, 'No'), (9413, 30488, 'Yes'), (22806, 157322, 'No'), (19781, 50687, 'No')]"
4016,193330,tha,"[(17514, 165187, 'No'), (3705, 180390, 'No'), (18703, 52260, 'No'), (7496, 83000, 'Yes'), (8782, 155418, 'Yes'), (4591, 7349, 'Yes'), (25678, 93990, 'No'), (9690, 17193, 'Yes'), (11027, 118912, 'Yes'), (23358, 145912, 'No')]"
4016,193546,tha,"[(3705, 176954, 'No'), (3705, 120275, 'No'), (7496, 117373, 'Yes'), (9690, 17193, 'Yes'), (17514, 165187, 'No'), (7496, 18473, 'Yes'), (7496, 83000, 'Yes'), (7496, 150251, 'Yes'), (18703, 52260, 'No'), (3705, 176956, 'No')]"
4016,193605,tha,"[(11027, 101780, 'Yes'), (17514, 165187, 'No'), (18703, 52260, 'No'), (3705, 180390, 'No'), (7496, 117373, 'Yes'), (7496, 18473, 'Yes'), (9690, 17193, 'Yes'), (7496, 83000, 'Yes'), (585, 113990, 'No'), (25678, 93990, 'No')]"
4016,33945,tha,"[(7496, 18473, 'Yes'), (3705, 180390, 'No'), (8782, 155418, 'Yes'), (17514, 165187, 'No'), (7496, 117373, 'Yes'), (9690, 29622, 'No'), (9690, 17193, 'Yes'), (3705, 176958, 'No'), (11027, 101780, 'Yes'), (18703, 52260, 'No')]"
4016,193569,tha,"[(9690, 17193, 'Yes'), (7496, 150251, 'Yes'), (18703, 52260, 'No'), (7496, 18473, 'Yes'), (3705, 176957, 'No'), (11027, 101780, 'Yes'), (17514, 165187, 'No'), (3705, 176954, 'No'), (7496, 83000, 'Yes'), (3705, 180390, 'No')]"
4016,193359,tha,"[(7496, 83000, 'Yes'), (585, 113990, 'No'), (11027, 118912, 'Yes'), (3705, 176954, 'No'), (3705, 180390, 'No'), (18703, 52260, 'No'), (11027, 101780, 'Yes'), (3705, 176957, 'No'), (7496, 18473, 'Yes'), (7496, 150251, 'Yes')]"
4016,193566,tha,"[(7496, 16903, 'Yes'), (18703, 52260, 'No'), (3705, 180390, 'No'), (7496, 83000, 'Yes'), (3705, 36509, 'No'), (7496, 18473, 'Yes'), (9690, 17193, 'Yes'), (17514, 165187, 'No'), (11027, 101780, 'Yes'), (585, 113990, 'No')]"
4016,193606,tha,"[(9690, 17193, 'Yes'), (3705, 176957, 'No'), (3705, 176954, 'No'), (18703, 52260, 'No'), (9690, 60635, 'Yes'), (7496, 18473, 'Yes'), (585, 113990, 'No'), (8782, 155418, 'Yes'), (9690, 60911, 'Yes'), (3705, 177038, 'No')]"
4016,193556,tha,"[(7330, 50049, 'No'), (7330, 49840, 'No'), (11027, 101780, 'Yes'), (7496, 18473, 'Yes'), (9690, 17193, 'Yes'), (7496, 83000, 'Yes'), (23358, 145912, 'No'), (7496, 117373, 'Yes'), (18703, 52260, 'No'), (17514, 165187, 'No')]"
4016,193370,tha,"[(19781, 50687, 'No'), (19781, 84629, 'No'), (18703, 52260, 'No'), (9690, 17193, 'Yes'), (7496, 18473, 'Yes'), (7496, 83000, 'Yes'), (3705, 180390, 'No'), (11027, 101780, 'Yes'), (7496, 150251, 'Yes'), (3705, 50655, 'No')]"
4016,54925,tha,"[(18703, 52260, 'No'), (11027, 122835, 'Yes'), (7496, 16903, 'Yes'), (3705, 167395, 'No'), (7496, 18473, 'Yes'), (9690, 17193, 'Yes'), (11027, 101780, 'Yes'), (3705, 176954, 'No'), (3705, 176957, 'No'), (3705, 180390, 'No')]"
4016,34900,tha,"[(7496, 83000, 'Yes'), (3705, 176957, 'No'), (11027, 101780, 'Yes'), (3705, 176954, 'No'), (3705, 180390, 'No'), (11027, 122835, 'Yes'), (7496, 150251, 'Yes'), (7496, 18473, 'Yes'), (3705, 167395, 'No'), (3705, 176956, 'No')]"
4016,32889,tha,"[(3705, 180390, 'No'), (11027, 101780, 'Yes'), (3705, 177038, 'No'), (17514, 129484, 'Yes'), (3705, 176954, 'No'), (7496, 150251, 'Yes'), (18703, 52260, 'No'), (7496, 83000, 'Yes'), (7496, 18473, 'Yes'), (3705, 176957, 'No')]"
4016,48660,tha,"[(7496, 83000, 'Yes'), (7496, 18473, 'Yes'), (23358, 162492, 'No'), (3705, 180390, 'No'), (17514, 165187, 'No'), (3705, 120275, 'No'), (11027, 122835, 'Yes'), (9690, 17193, 'Yes'), (3705, 176957, 'No'), (7496, 150251, 'Yes')]"
4016,199487,tha,"[(3705, 180390, 'No'), (18703, 52260, 'No'), (9690, 17193, 'Yes'), (11027, 101780, 'Yes'), (7496, 83000, 'Yes'), (8782, 113887, 'No'), (7496, 18473, 'Yes'), (3705, 176954, 'No'), (7496, 117373, 'Yes'), (3705, 176957, 'No')]"
4016,51,tha,"[(11027, 101780, 'Yes'), (3705, 180390, 'No'), (3705, 176957, 'No'), (9690, 17193, 'Yes'), (8782, 155418, 'Yes'), (3705, 176954, 'No'), (18703, 52260, 'No'), (4531, 158866, 'No'), (7496, 18473, 'Yes'), (11027, 122835, 'Yes')]"
4016,123721,tha,"[(8782, 120872, 'Yes'), (3705, 176954, 'No'), (7496, 18473, 'Yes'), (3705, 176956, 'No'), (7496, 150251, 'Yes'), (18703, 52260, 'No'), (7496, 83000, 'Yes'), (22806, 187902, 'No'), (3705, 176957, 'No'), (9690, 17193, 'Yes')]"
4016,194887,tha,"[(7496, 18473, 'Yes'), (11027, 101780, 'Yes'), (3705, 180390, 'No'), (585, 113990, 'No'), (18703, 52260, 'No'), (3705, 176954, 'No'), (9690, 17193, 'Yes'), (7496, 83000, 'Yes'), (7496, 150251, 'Yes'), (3705, 176957, 'No')]"
4016,195937,tha,"[(9690, 17193, 'Yes'), (3705, 176956, 'No'), (7496, 18473, 'Yes'), (3705, 176957, 'No'), (22806, 187902, 'No'), (7496, 150251, 'Yes'), (7496, 83000, 'Yes'), (3705, 176954, 'No'), (3705, 120275, 'No'), (7496, 15833, 'Yes')]"
4016,40365,tha,"[(18703, 52260, 'No'), (7496, 117373, 'Yes'), (3705, 176957, 'No'), (3705, 176954, 'No'), (7496, 150251, 'Yes'), (7496, 18473, 'Yes'), (3705, 180390, 'No'), (3705, 167395, 'No'), (7496, 83000, 'Yes'), (9690, 17193, 'Yes')]"
4016,114926,tha,"[(7496, 16903, 'Yes'), (7496, 83000, 'Yes'), (7496, 15833, 'Yes'), (3705, 176954, 'No'), (9690, 17193, 'Yes'), (3705, 176957, 'No'), (4531, 158866, 'No'), (7496, 18473, 'Yes'), (3705, 180390, 'No'), (18703, 52260, 'No')]"
4016,48173,tha,"[(7496, 18473, 'Yes'), (3705, 180390, 'No'), (3705, 176957, 'No'), (11027, 101780, 'Yes'), (3705, 176954, 'No'), (11027, 122835, 'Yes'), (18703, 52260, 'No'), (7496, 83000, 'Yes'), (22806, 187902, 'No'), (7496, 150251, 'Yes')]"
4016,96725,tha,"[(3705, 167395, 'No'), (9690, 17193, 'Yes'), (3705, 176954, 'No'), (7496, 83000, 'Yes'), (17514, 129484, 'Yes'), (18703, 52260, 'No'), (11027, 101780, 'Yes'), (3705, 176957, 'No'), (3705, 120275, 'No'), (7496, 18473, 'Yes')]"
4016,52975,tha,"[(3705, 180390, 'No'), (3705, 176956, 'No'), (7496, 83000, 'Yes'), (18703, 52260, 'No'), (3705, 176954, 'No'), (11027, 101780, 'Yes'), (3705, 176957, 'No'), (9690, 17193, 'Yes'), (11027, 122835, 'Yes'), (7496, 18473, 'Yes')]"
4016,123984,tha,"[(8782, 155418, 'Yes'), (3705, 176954, 'No'), (3705, 176957, 'No'), (18703, 52260, 'No'), (8782, 120872, 'Yes'), (7496, 150251, 'Yes'), (9690, 17193, 'Yes'), (3705, 176956, 'No'), (7496, 18473, 'Yes'), (3705, 180390, 'No')]"
4016,8493,tha,"[(3705, 167395, 'No'), (11027, 101780, 'Yes'), (7496, 83000, 'Yes'), (7496, 150251, 'Yes'), (9690, 17193, 'Yes'), (3705, 176954, 'No'), (3705, 176957, 'No'), (18703, 52260, 'No'), (7330, 49840, 'No'), (7496, 18473, 'Yes')]"
26545,205691,kor,"[(3705, 180390, 'No'), (4591, 197399, 'Yes'), (4591, 175179, 'No'), (4591, 158629, 'No'), (4591, 26675, 'Yes'), (16449, 159651, 'No'), (11027, 122835, 'Yes'), (4591, 72586, 'No'), (11027, 101780, 'Yes'), (4591, 101990, 'Yes')]"
26545,10133,kor,"[(4591, 163535, 'No'), (11027, 122835, 'Yes'), (585, 113990, 'No'), (4591, 172619, 'No'), (17514, 21196, 'No'), (4591, 26675, 'Yes'), (11027, 101780, 'Yes'), (4591, 193894, 'No'), (7496, 18473, 'Yes'), (4591, 101990, 'Yes')]"
26545,205042,kor,"[(7496, 18473, 'Yes'), (11027, 101780, 'Yes'), (4591, 7349, 'Yes'), (4591, 72586, 'No'), (16449, 9698, 'No'), (16449, 159651, 'No'), (16449, 118598, 'Yes'), (4591, 61618, 'No'), (11027, 122835, 'Yes'), (3705, 180390, 'No')]"
26545,205624,kor,"[(4591, 61618, 'No'), (6695, 147895, 'No'), (4591, 7349, 'Yes'), (4591, 163535, 'No'), (7496, 18473, 'Yes'), (4591, 26675, 'Yes'), (11027, 101780, 'Yes'), (4591, 172619, 'No'), (4591, 173011, 'No'), (4591, 101990, 'Yes')]"
26545,205044,kor,"[(7496, 18473, 'Yes'), (4591, 101990, 'Yes'), (4591, 61618, 'No'), (4591, 26675, 'Yes'), (4591, 173011, 'No'), (18703, 52260, 'No'), (11027, 122835, 'Yes'), (585, 113990, 'No'), (11027, 101780, 'Yes'), (4591, 163535, 'No')]"
26545,148,kor,"[(7496, 18473, 'Yes'), (4591, 94967, 'No'), (4591, 7349, 'Yes'), (585, 113990, 'No'), (4591, 61618, 'No'), (7496, 15833, 'Yes'), (4591, 101990, 'Yes'), (4591, 173011, 'No'), (4591, 175179, 'No'), (4591, 26675, 'Yes')]"
26545,7614,kor,"[(585, 113990, 'No'), (4591, 101990, 'Yes'), (4591, 30159, 'No'), (3705, 180390, 'No'), (22806, 158635, 'Yes'), (7496, 18473, 'Yes'), (4591, 26675, 'Yes'), (11027, 101780, 'Yes'), (4591, 172619, 'No'), (4591, 175179, 'No')]"
26545,205521,kor,"[(22806, 158635, 'Yes'), (4591, 7349, 'Yes'), (11027, 101780, 'Yes'), (4591, 172619, 'No'), (11027, 118912, 'Yes'), (11027, 122835, 'Yes'), (4591, 175179, 'No'), (4591, 72586, 'No'), (16449, 159651, 'No'), (4591, 31733, 'No')]"
26545,205632,kor,"[(11027, 122835, 'Yes'), (4591, 26675, 'Yes'), (17514, 165187, 'No'), (4591, 7349, 'Yes'), (11027, 101780, 'Yes'), (4591, 61618, 'No'), (4591, 30159, 'No'), (11027, 118912, 'Yes'), (16449, 159651, 'No'), (4591, 72586, 'No')]"
26545,205650,kor,"[(585, 113990, 'No'), (11027, 118912, 'Yes'), (7496, 18473, 'Yes'), (4591, 101990, 'Yes'), (4591, 30159, 'No'), (4591, 61618, 'No'), (4591, 163535, 'No'), (11027, 101780, 'Yes'), (11027, 122835, 'Yes'), (4591, 173011, 'No')]"
6066,155562,ron,"[(4555, 193594, 'No'), (7496, 18473, 'Yes'), (7496, 15833, 'Yes'), (7496, 150251, 'Yes'), (3705, 176954, 'No'), (17514, 21196, 'No'), (7496, 198409, 'Yes'), (4591, 26675, 'Yes'), (17514, 165187, 'No'), (3705, 176957, 'No')]"
6066,98576,ron,"[(4883, 70380, 'Yes'), (17514, 165187, 'No'), (17514, 187295, 'No'), (585, 113990, 'No'), (17514, 21223, 'No'), (4883, 153073, 'Yes'), (17514, 21196, 'No'), (4883, 12970, 'Yes'), (4883, 124552, 'Yes'), (4883, 123386, 'Yes')]"
6066,122261,ron,"[(17514, 129484, 'Yes'), (17514, 58269, 'No'), (4555, 193594, 'No'), (4591, 26675, 'Yes'), (7496, 18473, 'Yes'), (25453, 193586, 'Yes'), (4883, 124552, 'Yes'), (3705, 176957, 'No'), (585, 113990, 'No'), (17514, 21196, 'No')]"
6066,36259,ron,"[(4555, 193594, 'No'), (9690, 17193, 'Yes'), (17514, 21196, 'No'), (17514, 129484, 'Yes'), (17514, 165187, 'No'), (8782, 155418, 'Yes'), (7496, 18473, 'Yes'), (4591, 7349, 'Yes'), (3705, 180390, 'No'), (3705, 176958, 'No')]"
6066,21089,ron,"[(17514, 165187, 'No'), (17514, 129484, 'Yes'), (3705, 176957, 'No'), (4555, 193594, 'No'), (7496, 150251, 'Yes'), (22806, 187902, 'No'), (3705, 176954, 'No'), (25453, 193586, 'Yes'), (4883, 124552, 'Yes'), (4883, 12970, 'Yes')]"
6066,31142,ron,"[(17514, 129484, 'Yes'), (7496, 18473, 'Yes'), (3705, 176957, 'No'), (25453, 193586, 'Yes'), (3705, 167395, 'No'), (4883, 12970, 'Yes'), (4555, 193594, 'No'), (4883, 124552, 'Yes'), (20050, 193423, 'No'), (17514, 165187, 'No')]"
6066,45866,ron,"[(7496, 18473, 'Yes'), (7496, 150251, 'Yes'), (25453, 193586, 'Yes'), (20050, 193423, 'No'), (17514, 165187, 'No'), (3705, 176954, 'No'), (9690, 17193, 'Yes'), (3705, 176957, 'No'), (11027, 101780, 'Yes'), (4555, 193594, 'No')]"
6066,21103,ron,"[(4883, 12970, 'Yes'), (18703, 52260, 'No'), (4883, 123386, 'Yes'), (25453, 193586, 'Yes'), (17514, 21196, 'No'), (4555, 193594, 'No'), (17514, 165187, 'No'), (4883, 124552, 'Yes'), (17514, 187295, 'No'), (7496, 18473, 'Yes')]"
6066,107268,ron,"[(17514, 129484, 'Yes'), (18703, 52260, 'No'), (11027, 122835, 'Yes'), (4531, 158866, 'No'), (4883, 124552, 'Yes'), (17514, 58269, 'No'), (585, 113990, 'No'), (4555, 193594, 'No'), (4883, 12970, 'Yes'), (25453, 193586, 'Yes')]"
6066,89345,ron,"[(4883, 124552, 'Yes'), (17514, 21196, 'No'), (585, 113990, 'No'), (4555, 193594, 'No'), (17514, 187295, 'No'), (25453, 193586, 'Yes'), (7496, 18473, 'Yes'), (18703, 52260, 'No'), (4883, 12970, 'Yes'), (4883, 153073, 'Yes')]"
4017,31262,tha,"[(3705, 176954, 'No'), (7496, 150251, 'Yes'), (7496, 18473, 'Yes'), (22806, 158635, 'Yes'), (18703, 52260, 'No'), (7496, 36489, 'No'), (22806, 187902, 'No'), (9690, 17193, 'Yes'), (3705, 176957, 'No'), (7496, 15833, 'Yes')]"
4017,31202,tha,"[(7496, 16903, 'Yes'), (22912, 186310, 'No'), (3705, 176957, 'No'), (3705, 176954, 'No'), (9690, 17193, 'Yes'), (7496, 18473, 'Yes'), (22806, 187902, 'No'), (7496, 117373, 'Yes'), (18703, 52260, 'No'), (7496, 15833, 'Yes')]"
4017,31147,tha,"[(25453, 193430, 'No'), (7496, 18473, 'Yes'), (3705, 180390, 'No'), (25678, 93990, 'No'), (9690, 17193, 'Yes'), (7496, 15833, 'Yes'), (22806, 187902, 'No'), (22806, 158635, 'Yes'), (22806, 157865, 'Yes'), (18703, 52260, 'No')]"
4017,755,tha,"[(25453, 193586, 'Yes'), (18703, 52260, 'No'), (9690, 17193, 'Yes'), (25453, 193430, 'No'), (7496, 117373, 'Yes'), (3705, 176954, 'No'), (22806, 187902, 'No'), (7496, 18473, 'Yes'), (3705, 176957, 'No'), (7496, 16903, 'Yes')]"
4017,88285,tha,"[(7496, 83000, 'Yes'), (9690, 17193, 'Yes'), (3705, 180390, 'No'), (22806, 187902, 'No'), (7496, 16903, 'Yes'), (3705, 176954, 'No'), (7496, 15833, 'Yes'), (3705, 176957, 'No'), (7496, 18473, 'Yes'), (18703, 52260, 'No')]"
4017,67344,tha,"[(22806, 173368, 'Yes'), (22806, 187902, 'No'), (17514, 165187, 'No'), (7496, 83000, 'Yes'), (7496, 117373, 'Yes'), (22806, 158635, 'Yes'), (6598, 16738, 'No'), (18703, 52260, 'No'), (3705, 176954, 'No'), (7496, 18473, 'Yes')]"
4017,124542,tha,"[(22806, 187902, 'No'), (7496, 117373, 'Yes'), (7496, 18473, 'Yes'), (3705, 176957, 'No'), (3705, 176954, 'No'), (7496, 83000, 'Yes'), (9690, 17193, 'Yes'), (22806, 158635, 'Yes'), (3705, 167395, 'No'), (22806, 64286, 'No')]"
4017,6405,tha,"[(7496, 117373, 'Yes'), (18703, 52260, 'No'), (3705, 176957, 'No'), (7496, 16903, 'Yes'), (22806, 187902, 'No'), (7496, 18473, 'Yes'), (7496, 15833, 'Yes'), (3705, 176954, 'No'), (17514, 165187, 'No'), (22806, 158635, 'Yes')]"
4017,139316,tha,"[(7496, 83000, 'Yes'), (22806, 162883, 'Yes'), (7496, 117373, 'Yes'), (3705, 176954, 'No'), (7496, 150251, 'Yes'), (17514, 165187, 'No'), (3705, 167395, 'No'), (3705, 176957, 'No'), (7496, 18473, 'Yes'), (22806, 187902, 'No')]"
4017,96059,tha,"[(7496, 83000, 'Yes'), (7496, 15833, 'Yes'), (22806, 187902, 'No'), (7496, 18473, 'Yes'), (18703, 52260, 'No'), (3705, 176957, 'No'), (9690, 17193, 'Yes'), (7496, 150251, 'Yes'), (585, 113990, 'No'), (3705, 176954, 'No')]"
4017,14125,tha,"[(25453, 193586, 'Yes'), (3705, 180390, 'No'), (22806, 187902, 'No'), (9690, 17193, 'Yes'), (4555, 193594, 'No'), (3705, 176957, 'No'), (7496, 83000, 'Yes'), (3705, 176954, 'No'), (7496, 18473, 'Yes'), (22806, 158635, 'Yes')]"
4017,49397,tha,"[(585, 113990, 'No'), (9690, 17193, 'Yes'), (7496, 18473, 'Yes'), (22806, 187902, 'No'), (7496, 117373, 'Yes'), (3705, 176954, 'No'), (6598, 16738, 'No'), (7496, 83000, 'Yes'), (22806, 158635, 'Yes'), (3705, 180390, 'No')]"
4017,31155,tha,"[(9690, 17193, 'Yes'), (7496, 18473, 'Yes'), (25678, 93990, 'No'), (3705, 176957, 'No'), (22806, 187902, 'No'), (7496, 117373, 'Yes'), (3705, 176954, 'No'), (22806, 158635, 'Yes'), (17514, 187295, 'No'), (25453, 193586, 'Yes')]"
4017,20606,tha,"[(3705, 180390, 'No'), (7496, 18473, 'Yes'), (18703, 52260, 'No'), (9690, 17193, 'Yes'), (6598, 16738, 'No'), (7496, 150251, 'Yes'), (7496, 83000, 'Yes'), (22806, 158635, 'Yes'), (6598, 16637, 'No'), (22806, 187902, 'No')]"
4017,121911,tha,"[(3705, 176954, 'No'), (22806, 157865, 'Yes'), (17514, 165187, 'No'), (7496, 18473, 'Yes'), (9690, 17193, 'Yes'), (22806, 158635, 'Yes'), (7496, 83000, 'Yes'), (3705, 176957, 'No'), (22806, 187902, 'No'), (3705, 180390, 'No')]"
4017,14,tha,"[(18703, 52260, 'No'), (25453, 193586, 'Yes'), (7496, 16903, 'Yes'), (7496, 150251, 'Yes'), (7496, 18473, 'Yes'), (3705, 176954, 'No'), (3705, 176957, 'No'), (7496, 83000, 'Yes'), (17514, 165187, 'No'), (22806, 187902, 'No')]"
4018,200549,tha,"[(585, 113990, 'No'), (18703, 52260, 'No'), (7496, 18473, 'Yes'), (11027, 122835, 'Yes'), (7496, 83000, 'Yes'), (4531, 158866, 'No'), (3705, 176954, 'No'), (4591, 7349, 'Yes'), (11027, 101780, 'Yes'), (3705, 176957, 'No')]"
4018,15689,tha,"[(7496, 18473, 'Yes'), (7496, 117373, 'Yes'), (4531, 47406, 'No'), (4591, 7349, 'Yes'), (3705, 176957, 'No'), (7496, 16903, 'Yes'), (3705, 176954, 'No'), (585, 113990, 'No'), (18703, 52260, 'No'), (4591, 26675, 'Yes')]"
4018,11396,tha,"[(3705, 167395, 'No'), (22806, 158635, 'Yes'), (4591, 7349, 'Yes'), (3705, 176957, 'No'), (11027, 101780, 'Yes'), (3705, 176954, 'No'), (7496, 18473, 'Yes'), (585, 113990, 'No'), (4531, 158866, 'No'), (11027, 122835, 'Yes')]"
4018,100677,tha,"[(7496, 16903, 'Yes'), (3705, 167395, 'No'), (4591, 7349, 'Yes'), (7496, 15833, 'Yes'), (3705, 176958, 'No'), (7496, 18473, 'Yes'), (3705, 180390, 'No'), (3705, 176954, 'No'), (7496, 83000, 'Yes'), (3705, 176957, 'No')]"
4018,56905,tha,"[(25453, 193586, 'Yes'), (4591, 7349, 'Yes'), (585, 113990, 'No'), (7496, 150251, 'Yes'), (3705, 176954, 'No'), (3705, 176957, 'No'), (4531, 158866, 'No'), (11027, 122835, 'Yes'), (3705, 167395, 'No'), (11027, 101780, 'Yes')]"
4018,194559,tha,"[(3705, 176954, 'No'), (4531, 158866, 'No'), (11027, 101780, 'Yes'), (3705, 176957, 'No'), (7496, 16903, 'Yes'), (9690, 17193, 'Yes'), (11027, 122835, 'Yes'), (585, 113990, 'No'), (7496, 18473, 'Yes'), (4531, 47406, 'No')]"
4018,27660,tha,"[(11027, 101780, 'Yes'), (3705, 176954, 'No'), (7496, 83000, 'Yes'), (3705, 167395, 'No'), (3705, 176957, 'No'), (585, 113990, 'No'), (18703, 52260, 'No'), (11027, 122835, 'Yes'), (11027, 118912, 'Yes'), (4591, 7349, 'Yes')]"
4018,25960,tha,"[(7496, 18473, 'Yes'), (11027, 122835, 'Yes'), (585, 113990, 'No'), (4591, 26675, 'Yes'), (3705, 176954, 'No'), (11027, 101780, 'Yes'), (18703, 52260, 'No'), (3705, 176957, 'No'), (3705, 180390, 'No'), (7496, 150251, 'Yes')]"
4018,199147,tha,"[(7496, 83000, 'Yes'), (3705, 167395, 'No'), (3705, 176954, 'No'), (585, 113990, 'No'), (7496, 18473, 'Yes'), (3705, 176957, 'No'), (7496, 117373, 'Yes'), (11027, 101780, 'Yes'), (3705, 180390, 'No'), (11027, 122835, 'Yes')]"
4018,194533,tha,"[(7496, 15833, 'Yes'), (7496, 18473, 'Yes'), (4531, 158866, 'No'), (3705, 176954, 'No'), (585, 113990, 'No'), (7496, 16903, 'Yes'), (7496, 150251, 'Yes'), (8782, 143316, 'No'), (3705, 176957, 'No'), (7496, 83000, 'Yes')]"
20408,137128,fra,"[(26746, 45440, 'No'), (11027, 16151, 'No'), (4591, 7349, 'Yes'), (16449, 118598, 'Yes'), (11027, 101780, 'Yes'), (11027, 122835, 'Yes'), (4883, 171893, 'No'), (26746, 166697, 'No'), (4883, 25498, 'No'), (4591, 197399, 'Yes')]"
20408,82403,fra,"[(585, 113990, 'No'), (9872, 71597, 'Yes'), (26746, 45440, 'No'), (16449, 201899, 'No'), (9872, 45434, 'Yes'), (9872, 45433, 'Yes'), (4883, 171893, 'No'), (9872, 71598, 'Yes'), (2727, 205707, 'No'), (4883, 70380, 'Yes')]"
20408,36646,fra,"[(11027, 124285, 'No'), (26746, 166697, 'No'), (11027, 101780, 'Yes'), (9872, 71598, 'Yes'), (11027, 122835, 'Yes'), (16449, 118598, 'Yes'), (9872, 71597, 'Yes'), (26746, 45440, 'No'), (2727, 205460, 'No'), (2727, 7602, 'No')]"
