post_id,factcheck_id,post_language,factcheck_language,rating
3474,68449,spa,eng,No
3474,195350,spa,eng,No
26003,147867,slk,slk,Yes
26003,74774,slk,slk,No
26003,121495,slk,slk,No
26003,139456,slk,slk,No
26003,157492,slk,slk,No
26003,139472,slk,slk,No
26003,106707,slk,slk,No
26003,139462,slk,slk,No
26003,141048,slk,slk,No
26003,145246,slk,slk,No
9620,44529,spa,spa,No
9620,95100,spa,spa,Yes
9620,54831,spa,spa,No
9620,113607,spa,spa,Yes
9620,118385,spa,spa,No
9620,134739,spa,spa,No
9620,54825,spa,spa,No
9620,32308,spa,spa,No
9620,37399,spa,spa,No
9620,100034,spa,spa,No
26004,147867,slk,slk,Yes
26004,74774,slk,slk,No
26004,121495,slk,slk,No
26004,139456,slk,slk,No
26004,157492,slk,slk,No
26004,139472,slk,slk,No
26004,106707,slk,slk,No
26004,139462,slk,slk,No
26004,141048,slk,slk,No
26004,79030,slk,slk,No
26006,42827,ces,ces,Yes
26006,146943,ces,ces,No
26006,106804,ces,ces,No
26006,157620,ces,ces,No
26006,151696,ces,ces,No
26006,113334,ces,ces,No
26006,145068,ces,ces,No
26006,133393,ces,ces,No
26006,145063,ces,ces,No
26006,92331,ces,ces,No
26007,136434,pol,pol,Yes
26007,114287,pol,pol,No
26007,75158,pol,pol,No
26007,114289,pol,pol,No
26007,27518,pol,pol,No
26007,48648,pol,pol,No
26007,151475,pol,pol,No
26007,114288,pol,pol,No
26007,74525,pol,pol,No
26007,151418,pol,pol,No
3485,2099,eng,por,No
3485,167734,eng,ara,No
3485,176766,eng,ara,No
3485,167884,eng,ara,No
3485,100402,eng,por,No
3485,100401,eng,por,No
3485,21574,eng,por,No
3485,200646,eng,por,No
3485,98950,eng,por,No
3485,48666,eng,por,No
3485,2240,eng,por,No
3485,96621,eng,por,No
3485,135887,eng,por,No
3485,62321,eng,por,No
3485,198530,eng,por,No
3485,95640,eng,por,No
3485,98951,eng,por,No
3485,10604,eng,por,No
3485,176226,eng,ara,No
3485,166385,eng,ara,No
3485,95299,eng,por,No
3485,22139,eng,por,No
3485,95300,eng,por,No
3485,85386,eng,por,No
3485,88290,eng,por,No
3485,167346,eng,ara,No
3485,61511,eng,por,No
3485,152022,eng,por,No
3485,8345,eng,por,No
3485,195009,eng,por,No
3485,32416,eng,por,No
3485,85319,eng,por,No
3485,94519,eng,por,No
3490,59159,spa,eng,No
3490,94167,spa,eng,No
3490,143386,spa,eng,No
3490,62876,spa,eng,No
15783,148061,pol,pol,Yes
15783,48540,pol,pol,No
15783,48539,pol,pol,No
15783,122952,pol,pol,No
15783,106316,pol,pol,No
15783,157502,pol,pol,No
15783,87616,pol,pol,No
15783,74246,pol,pol,No
15783,157503,pol,pol,No
15783,123038,pol,pol,No
15783,85893,pol,hbs,No
15783,87856,pol,hbs,No
15783,9775,pol,hbs,No
15783,8939,pol,hbs,No
15783,63058,pol,hbs,No
15783,83799,pol,hbs,No
15783,38067,pol,hbs,No
15783,21826,pol,hbs,No
15783,120592,pol,hbs,No
15783,151488,pol,hbs,No
15783,107546,pol,hbs,No
15783,77067,pol,hbs,No
15783,87855,pol,hbs,No
15783,134973,pol,hbs,No
15783,122774,pol,hbs,No
15783,63678,pol,hbs,No
15783,198866,pol,hbs,No
15783,141140,pol,hbs,No
15783,87983,pol,hbs,No
15783,38077,pol,hbs,No
15787,46064,nld,nld,Yes
15787,66721,nld,nld,No
15787,94904,nld,nld,No
15787,66724,nld,nld,Yes
15787,66722,nld,nld,No
15787,66720,nld,nld,No
15787,98203,nld,nld,No
15787,66725,nld,nld,No
15787,66719,nld,nld,No
15787,46983,nld,nld,No
15787,70652,nld,deu,No
15787,95521,nld,deu,No
15787,65325,nld,deu,No
15787,31541,nld,deu,No
15787,65326,nld,deu,No
15787,62261,nld,deu,No
15787,27876,nld,deu,No
15787,53296,nld,deu,No
15787,62258,nld,deu,No
15787,43936,nld,deu,No
15787,71308,nld,deu,No
15787,23323,nld,deu,No
15787,62262,nld,deu,No
15787,28122,nld,deu,No
15787,62243,nld,deu,No
15787,53359,nld,deu,No
15787,70010,nld,deu,No
15787,138341,nld,deu,No
15787,42492,nld,deu,No
26028,83746,hbs,hbs,Yes
26028,46986,hbs,hbs,No
26028,139441,hbs,hbs,No
26028,87329,hbs,hbs,Yes
26028,133218,hbs,hbs,Yes
26028,3797,hbs,hbs,No
26028,198532,hbs,hbs,No
26028,46951,hbs,hbs,Yes
26028,100186,hbs,hbs,Yes
26028,199393,hbs,hbs,No
15788,46064,nld,nld,Yes
15788,66724,nld,nld,No
15788,71364,nld,nld,No
15788,66725,nld,nld,No
15788,66722,nld,nld,No
15788,66721,nld,nld,No
15788,94904,nld,nld,No
15788,98203,nld,nld,No
15788,89318,nld,nld,No
15788,148526,nld,nld,No
15788,65326,nld,deu,No
15788,65325,nld,deu,No
15788,70652,nld,deu,No
15788,23323,nld,deu,No
15788,95521,nld,deu,No
15788,43936,nld,deu,No
15788,43927,nld,deu,No
15788,62261,nld,deu,No
15788,43947,nld,deu,No
15788,86284,nld,deu,No
15788,78967,nld,deu,No
15788,77921,nld,deu,No
15788,62243,nld,deu,No
15788,62262,nld,deu,No
15788,3405,nld,deu,No
15788,138341,nld,deu,No
15788,49912,nld,deu,No
15795,80285,spa,spa,Yes
15795,80281,spa,spa,Yes
15795,22752,spa,spa,No
15795,35895,spa,spa,No
15795,136807,spa,spa,No
15795,50554,spa,spa,No
15795,136808,spa,spa,No
15795,82609,spa,spa,No
15795,82610,spa,spa,No
15795,29250,spa,spa,No
3518,82669,fra,fra,No
3518,155819,fra,fra,Yes
3518,79514,fra,fra,No
3518,82750,fra,fra,Yes
3518,138165,fra,fra,Yes
3518,138166,fra,fra,Yes
3518,155552,fra,fra,No
3518,81105,fra,fra,No
3518,36799,fra,fra,No
3518,82664,fra,fra,No
3518,195175,fra,eng,Yes
3518,110319,fra,eng,Yes
3518,110314,fra,eng,No
3518,110315,fra,eng,No
3518,84273,fra,eng,No
3518,12220,fra,eng,Yes
3518,124767,fra,eng,No
3518,149218,fra,eng,Yes
3518,110320,fra,eng,Yes
3518,154559,fra,eng,Yes
3518,149243,fra,eng,Yes
3518,65376,fra,eng,No
3518,90320,fra,eng,No
3518,153648,fra,eng,Yes
3518,110313,fra,eng,Yes
3518,12199,fra,eng,No
17854,133124,ron,ron,Yes
17854,100130,ron,ron,No
17854,119173,ron,ron,No
17854,139185,ron,ron,No
17854,139186,ron,ron,No
17854,146792,ron,ron,No
17854,21110,ron,ron,No
17854,110442,ron,ron,No
17854,21085,ron,ron,No
17854,139182,ron,ron,No
5567,41070,slk,ces,No
5567,41093,slk,ces,No
5567,114335,slk,ces,No
5567,55214,slk,ces,No
5567,4829,slk,eng,No
5567,74767,slk,ces,No
5567,95955,slk,ces,No
5567,74773,slk,ces,No
5567,41088,slk,ces,No
5567,95371,slk,ces,No
5567,138974,slk,ces,No
5567,99201,slk,ces,No
5567,145066,slk,ces,No
5568,106450,slk,ces,No
5568,57372,slk,ces,No
5568,106453,slk,ces,No
5568,75478,slk,eng,No
5568,75673,slk,eng,No
9668,70560,nld,deu,No
9668,2881,nld,deu,No
9668,148939,nld,deu,No
9668,77500,nld,deu,No
9668,65560,nld,deu,No
9668,45384,nld,deu,No
9668,62121,nld,deu,No
9668,43883,nld,deu,No
9668,45647,nld,deu,No
9668,151801,nld,deu,No
9668,68305,nld,deu,No
9668,45559,nld,deu,No
9668,49843,nld,deu,No
9668,8664,nld,deu,No
9668,151758,nld,deu,No
9668,118796,nld,deu,No
9668,149394,nld,deu,No
9668,134736,nld,deu,No
9668,22340,nld,deu,No
9668,45343,nld,deu,No
9668,202894,nld,deu,No
9668,37421,nld,deu,No
9668,42645,nld,deu,No
9668,202204,nld,deu,No
9668,150096,nld,deu,No
9668,148928,nld,deu,No
9668,149372,nld,deu,No
9668,25297,nld,deu,No
9668,145260,nld,deu,No
9668,42623,nld,deu,No
9668,150097,nld,deu,No
9668,139977,nld,deu,No
9668,44049,nld,deu,No
9668,87976,nld,deu,No
9668,42660,nld,deu,No
9668,56938,nld,deu,No
9668,42663,nld,deu,No
9668,154637,nld,deu,No
9668,45539,nld,deu,No
9668,27763,nld,deu,No
9668,44036,nld,deu,No
9668,20883,nld,deu,No
9668,44035,nld,deu,No
9668,42640,nld,deu,No
9668,43987,nld,deu,No
9668,49496,nld,deu,No
9668,77502,nld,deu,No
9668,148940,nld,deu,No
26053,8600,kor,kor,Yes
26053,8654,kor,kor,No
26053,148,kor,kor,No
26053,205478,kor,kor,No
26053,205624,kor,kor,No
26053,205424,kor,kor,No
26053,205604,kor,kor,No
26053,205488,kor,kor,No
26053,205464,kor,kor,No
26053,205422,kor,kor,No
13766,92331,slk,ces,No
13766,91927,slk,ces,No
13766,113334,slk,ces,No
13766,49052,slk,ces,No
13766,202021,slk,eng,No
13766,197552,slk,eng,No
13766,1839,slk,eng,No
13766,200074,slk,eng,Yes
13766,197039,slk,eng,Yes
13766,41070,slk,ces,No
13768,36573,fra,fra,Yes
13768,83492,fra,fra,Yes
13768,83489,fra,fra,Yes
13768,82913,fra,fra,No
13768,83601,fra,fra,No
13768,82895,fra,fra,No
13768,44302,fra,fra,No
13768,44403,fra,fra,No
13768,81353,fra,fra,No
13768,138062,fra,fra,No
5577,11981,hun,hun,No
5577,28437,hun,hun,Yes
5577,14610,hun,hun,No
5577,49425,hun,hun,No
5577,11980,hun,hun,No
5577,28436,hun,hun,No
5577,55541,hun,hun,No
5577,49422,hun,hun,No
5577,14835,hun,hun,No
5577,154042,hun,hun,No
5577,123056,hun,pol,No
5577,148334,hun,pol,No
5577,148335,hun,pol,No
7627,74644,slk,slk,Yes
7627,114920,slk,slk,No
7627,145246,slk,slk,No
7627,95121,slk,slk,No
7627,157160,slk,slk,No
7627,136287,slk,slk,No
7627,124595,slk,slk,No
7627,141048,slk,slk,No
7627,141050,slk,slk,No
7627,100204,slk,slk,No
7627,114336,slk,ces,No
7627,114335,slk,ces,No
7627,66167,slk,ces,No
7627,139457,slk,ces,No
7627,95371,slk,ces,No
7627,74035,slk,ces,No
7627,139475,slk,ces,No
7627,141049,slk,ces,No
7627,160594,slk,eng,No
7627,41070,slk,ces,No
7627,66035,slk,ces,No
7627,112187,slk,ces,No
7627,25377,slk,ces,No
7627,29105,slk,ces,No
7627,139468,slk,ces,No
7627,142079,slk,eng,No
7627,23687,slk,ces,No
7627,95376,slk,ces,No
7627,120545,slk,ces,No
7627,106652,slk,ces,No
7627,154021,slk,ces,No
7627,40954,slk,ces,No
7627,139469,slk,ces,Yes
7627,106800,slk,ces,No
7627,146810,slk,ces,No
7627,119422,slk,ces,No
7627,154022,slk,ces,No
7627,133393,slk,ces,No
7627,139470,slk,ces,No
7627,83671,slk,ces,No
7627,138720,slk,ces,No
7627,95373,slk,ces,No
7627,92229,slk,ces,No
7627,122118,slk,ces,No
7627,93109,slk,ces,No
7627,139460,slk,ces,No
7627,139461,slk,ces,No
5580,65425,slk,eng,Yes
5580,65431,slk,ces,Yes
5580,38676,slk,eng,Yes
5580,65428,slk,eng,Yes
5580,93109,slk,ces,No
5580,146810,slk,ces,No
5580,139460,slk,ces,No
5580,25377,slk,ces,No
5580,95371,slk,ces,No
5580,41070,slk,ces,No
5580,31349,slk,ces,No
24018,179304,hin,hin,Yes
24018,181610,hin,hin,No
24018,181186,hin,hin,No
24018,181485,hin,hin,No
24018,177312,hin,hin,No
24018,183206,hin,hin,No
24018,181471,hin,hin,No
24018,183309,hin,hin,No
24018,182273,hin,hin,No
24018,183073,hin,hin,No
24019,179304,hin,hin,Yes
24019,181610,hin,hin,No
24019,181186,hin,hin,No
24019,181485,hin,hin,No
24019,9262,hin,hin,No
24019,183309,hin,hin,No
24019,177312,hin,hin,No
24019,181943,hin,hin,No
24019,183206,hin,hin,No
24019,183073,hin,hin,No
13780,108182,hbs,hbs,Yes
13780,198769,hbs,hbs,No
13780,3710,hbs,hbs,No
13780,196783,hbs,hbs,No
13780,78635,hbs,hbs,No
13780,73838,hbs,hbs,No
13780,195527,hbs,hbs,No
13780,202493,hbs,hbs,No
13780,197999,hbs,hbs,No
13780,93008,hbs,hbs,No
26072,205441,kor,kor,No
26072,205440,kor,kor,No
26072,205596,kor,kor,No
26072,205632,kor,kor,No
26072,205724,kor,kor,No
26072,205725,kor,kor,No
26072,9635,kor,kor,No
26072,10559,kor,kor,No
26072,205607,kor,kor,No
26072,205608,kor,kor,No
17883,147059,spa,spa,Yes
17883,155710,spa,spa,Yes
17883,54637,spa,spa,Yes
17883,7694,spa,spa,No
17883,79689,spa,spa,No
17883,89540,spa,spa,No
17883,50325,spa,spa,No
17883,52740,spa,spa,No
17883,9416,spa,spa,No
17883,8303,spa,spa,No
9691,65531,nld,nld,No
9691,53139,nld,nld,No
9691,42852,nld,nld,No
9691,23203,nld,nld,No
9691,46060,nld,nld,No
9691,42962,nld,nld,No
9691,98329,nld,nld,No
9691,118081,nld,nld,No
9691,53144,nld,nld,No
9691,23207,nld,nld,No
9691,33330,nld,deu,No
9691,44001,nld,deu,No
3548,109271,spa,eng,No
3548,103991,spa,eng,No
3548,125745,spa,eng,No
3548,126981,spa,eng,No
3548,109296,spa,eng,No
21984,138983,slk,slk,Yes
21984,106803,slk,slk,No
21984,93168,slk,slk,No
21984,157492,slk,slk,No
21984,92330,slk,slk,No
21984,157577,slk,slk,No
21984,59882,slk,slk,No
21984,147137,slk,slk,No
21984,139472,slk,slk,No
21984,106707,slk,slk,No
3553,59940,hbs,hbs,Yes
3553,197394,hbs,hbs,No
3553,151481,hbs,hbs,No
3553,55036,hbs,hbs,Yes
3553,41076,hbs,hbs,No
3553,92536,hbs,hbs,No
3553,78560,hbs,hbs,No
3553,94894,hbs,hbs,No
3553,136442,hbs,hbs,No
3553,100197,hbs,hbs,No
15843,53675,fra,fra,No
15843,82426,fra,fra,Yes
15843,155756,fra,fra,No
15843,3035,fra,fra,No
15843,28269,fra,fra,No
15843,155761,fra,fra,No
15843,3215,fra,fra,No
15843,68103,fra,fra,No
15843,80917,fra,fra,No
15843,83437,fra,fra,No
9701,52853,spa,spa,Yes
9701,52858,spa,spa,Yes
9701,89168,spa,spa,No
9701,70114,spa,spa,Yes
9701,64784,spa,spa,No
9701,49241,spa,spa,No
9701,71850,spa,spa,No
9701,52847,spa,spa,No
9701,54181,spa,spa,No
9701,39327,spa,spa,No
15848,106657,fra,fra,Yes
15848,137190,fra,fra,No
15848,155827,fra,fra,No
15848,155756,fra,fra,No
15848,155769,fra,fra,No
15848,36534,fra,fra,No
15848,79804,fra,fra,No
15848,106662,fra,fra,No
15848,31165,fra,fra,No
15848,80466,fra,fra,No
24045,143561,hin,eng,Yes
24045,101949,hin,eng,Yes
24045,144818,hin,eng,Yes
24045,123827,hin,eng,Yes
24045,143558,hin,eng,Yes
24045,99833,hin,eng,No
24045,130357,hin,eng,No
24045,146111,hin,eng,No
24045,143933,hin,eng,No
24045,140617,hin,eng,No
24045,141542,hin,eng,No
24045,141351,hin,eng,No
24045,77316,hin,eng,No
24045,142553,hin,eng,No
24045,143034,hin,eng,No
24045,140767,hin,eng,No
24045,95338,hin,eng,No
24045,127837,hin,eng,No
24045,112763,hin,eng,No
24045,20690,hin,eng,No
24045,141724,hin,eng,No
24045,144724,hin,eng,No
24045,143449,hin,eng,No
24045,27682,hin,eng,No
24045,141788,hin,eng,No
24045,92125,hin,eng,No
24045,91986,hin,eng,No
24045,112706,hin,eng,No
24045,111748,hin,eng,No
24045,20686,hin,eng,No
24045,69922,hin,eng,No
24045,141588,hin,eng,No
24045,142479,hin,eng,No
24045,123856,hin,eng,No
24045,139037,hin,eng,No
24045,141302,hin,eng,No
24045,105399,hin,eng,No
24045,144377,hin,eng,No
24045,141879,hin,eng,No
24045,101563,hin,eng,No
24045,141064,hin,eng,No
24045,141912,hin,eng,No
24045,141289,hin,eng,No
24045,142037,hin,eng,No
24045,142924,hin,eng,No
24045,143102,hin,eng,No
24045,71930,hin,eng,No
24045,142932,hin,eng,No
24045,141514,hin,eng,No
24045,142922,hin,eng,No
24045,132415,hin,eng,No
24045,144437,hin,eng,No
24045,142949,hin,eng,No
24045,146123,hin,eng,No
24045,115108,hin,eng,No
24045,112721,hin,eng,No
24045,142925,hin,eng,No
24045,127746,hin,eng,No
24045,141625,hin,eng,No
24045,111752,hin,eng,No
24045,141865,hin,eng,No
24045,112704,hin,eng,No
24045,102007,hin,eng,No
24045,141350,hin,eng,No
24045,112736,hin,eng,No
24045,138604,hin,eng,No
24045,141295,hin,eng,No
24045,33407,hin,eng,No
24045,72284,hin,eng,No
24045,87576,hin,eng,No
24045,141347,hin,eng,No
24045,141355,hin,eng,No
24045,115114,hin,eng,No
24045,104595,hin,eng,No
24045,112611,hin,eng,No
24045,29076,hin,eng,No
24045,141887,hin,eng,No
24045,142512,hin,eng,No
24045,142351,hin,eng,No
24045,141743,hin,eng,No
24045,140596,hin,eng,No
24045,20227,hin,eng,No
24045,146268,hin,eng,No
24045,111729,hin,eng,No
24045,144137,hin,eng,No
24045,26612,hin,eng,No
24045,143433,hin,eng,No
24045,112707,hin,eng,No
24045,61074,hin,eng,No
24045,155597,hin,eng,No
24045,123486,hin,eng,No
24045,123487,hin,eng,No
24045,141629,hin,eng,No
24045,112735,hin,eng,No
24045,144792,hin,eng,No
24045,118276,hin,eng,No
24045,127304,hin,eng,No
17903,123095,pol,pol,Yes
17903,122931,pol,pol,No
17903,110440,pol,pol,No
17903,86147,pol,pol,No
17903,100060,pol,pol,No
17903,151489,pol,pol,No
17903,7017,pol,pol,No
17903,92236,pol,pol,No
17903,108286,pol,pol,No
17903,98465,pol,pol,No
7664,167346,msa,ara,No
7664,164611,msa,ara,No
7664,170187,msa,ara,No
15860,20883,nld,deu,No
5622,171383,eng,ara,No
5622,173054,eng,ara,No
5622,168329,eng,ara,No
5622,168330,eng,ara,No
5622,169490,eng,ara,No
5622,170437,eng,ara,No
5622,176623,eng,ara,No
5622,174661,eng,ara,No
5622,175862,eng,ara,No
5622,175907,eng,ara,No
5622,169623,eng,ara,No
5622,169508,eng,ara,No
5622,205735,eng,ara,No
5622,169556,eng,ara,No
5622,169801,eng,ara,No
5622,171030,eng,ara,No
5622,167346,eng,ara,No
5622,163955,eng,ara,No
5622,175654,eng,ara,No
5622,171622,eng,ara,No
5622,172537,eng,ara,No
5622,171340,eng,ara,No
5622,164549,eng,ara,No
5622,169537,eng,ara,No
5622,171188,eng,ara,No
5622,169739,eng,ara,No
5622,164224,eng,ara,No
15869,198832,eng,eng,No
15869,125185,eng,eng,Yes
15869,197514,eng,eng,No
15869,201101,eng,eng,No
15869,137858,eng,eng,No
15869,154675,eng,eng,No
15869,131513,eng,eng,No
15869,135126,eng,eng,No
15869,196734,eng,eng,Yes
15869,133957,eng,eng,No
15871,125185,eng,eng,Yes
15871,197514,eng,eng,No
15871,198832,eng,eng,No
15871,201101,eng,eng,No
15871,154675,eng,eng,No
15871,130459,eng,eng,No
15871,40455,eng,eng,No
15871,129548,eng,eng,No
15871,196734,eng,eng,Yes
15871,131513,eng,eng,No
17921,44059,deu,deu,Yes
17921,37642,deu,deu,Yes
17921,53383,deu,deu,Yes
17921,78659,deu,deu,Yes
17921,146496,deu,deu,Yes
17921,87108,deu,deu,No
17921,49822,deu,deu,No
17921,42673,deu,deu,No
17921,156001,deu,deu,No
17921,138528,deu,deu,No
17921,82652,deu,fra,Yes
17921,82892,deu,fra,Yes
17921,155833,deu,fra,No
17921,102894,deu,fra,No
17921,9938,deu,fra,No
17921,155788,deu,fra,No
17921,85256,deu,fra,No
17921,138080,deu,fra,No
17921,81105,deu,fra,No
17921,36429,deu,fra,No
17921,9001,deu,fra,No
17921,138279,deu,fra,No
17921,43993,deu,fra,No
17921,52269,deu,fra,No
17921,82744,deu,fra,No
17921,137107,deu,fra,No
19972,26686,ces,ces,Yes
19972,92331,ces,ces,No
19972,113334,ces,ces,No
19972,146943,ces,ces,No
19972,106804,ces,ces,No
19972,157620,ces,ces,No
19972,108577,ces,ces,No
19972,151696,ces,ces,No
19972,145063,ces,ces,No
19972,145068,ces,ces,No
13830,64755,msa,msa,Yes
13830,84222,msa,msa,Yes
13830,40978,msa,msa,No
13830,139505,msa,msa,No
13830,84223,msa,msa,Yes
13830,197380,msa,msa,No
13830,102132,msa,msa,No
13830,59569,msa,msa,No
13830,78723,msa,msa,No
13830,139525,msa,msa,No
22023,151757,pol,pol,No
22023,151847,pol,pol,No
22023,150731,pol,pol,No
22023,92533,pol,pol,No
22023,120478,pol,pol,No
22023,110432,pol,pol,No
22023,151424,pol,pol,No
22023,98058,pol,pol,No
22023,123033,pol,pol,No
22023,150621,pol,pol,No
15887,8249,nld,nld,No
15887,40376,nld,nld,No
15887,44820,nld,nld,Yes
15887,83803,nld,nld,No
15887,65537,nld,nld,No
15887,53152,nld,nld,No
15887,65556,nld,nld,No
15887,966,nld,nld,No
15887,43694,nld,nld,No
15887,73800,nld,nld,No
15887,45389,nld,deu,No
15887,124847,nld,deu,No
15887,53359,nld,deu,No
15887,87875,nld,deu,No
15887,60051,nld,deu,No
15887,49688,nld,deu,No
15887,29975,nld,deu,No
15887,49902,nld,deu,No
15887,121830,nld,deu,No
15887,62261,nld,deu,No
15887,23323,nld,deu,No
15887,71285,nld,deu,No
15887,49683,nld,deu,No
15887,53356,nld,deu,No
15887,76731,nld,deu,No
15887,78973,nld,deu,No
15887,53296,nld,deu,No
19984,82881,deu,fra,Yes
19984,137020,deu,fra,No
19984,79501,deu,fra,No
19984,46095,deu,fra,No
19984,137016,deu,fra,No
19984,102895,deu,fra,No
19984,82921,deu,fra,No
19984,36588,deu,fra,No
19984,79452,deu,fra,No
17940,133276,spa,spa,Yes
17940,199100,spa,spa,No
17940,91647,spa,spa,No
17940,120038,spa,spa,No
17940,110784,spa,spa,No
17940,124527,spa,spa,Yes
17940,80506,spa,spa,No
17940,91524,spa,spa,No
17940,133645,spa,spa,No
17940,81092,spa,spa,No
7700,21127,ron,ron,Yes
7700,108572,ron,ron,No
7700,107268,ron,ron,No
7700,21114,ron,ron,No
7700,62684,ron,ron,No
7700,107548,ron,ron,No
7700,96495,ron,ron,No
7700,21103,ron,ron,No
7700,133123,ron,ron,No
7700,100130,ron,ron,No
19989,139408,hun,hun,Yes
19989,49423,hun,hun,No
19989,55514,hun,hun,No
19989,83685,hun,hun,No
19989,55500,hun,hun,No
19989,55525,hun,hun,No
19989,55506,hun,hun,No
19989,9370,hun,hun,No
19989,67026,hun,hun,No
19989,94297,hun,hun,No
19989,20902,hun,pol,No
19989,8403,hun,pol,No
19989,92338,hun,pol,No
19989,115583,hun,pol,No
19989,110754,hun,pol,No
19989,124183,hun,pol,No
19989,151480,hun,pol,No
11804,74185,por,por,Yes
11804,54726,por,por,Yes
11804,37844,por,por,No
11804,136115,por,por,No
11804,108119,por,por,Yes
11804,87911,por,por,Yes
11804,91496,por,por,Yes
11804,52975,por,por,Yes
11804,54729,por,por,Yes
11804,74180,por,por,Yes
13854,14611,hun,hun,Yes
13854,28442,hun,hun,No
13854,13290,hun,hun,Yes
13854,41596,hun,hun,No
13854,93155,hun,hun,No
13854,49420,hun,hun,No
13854,28451,hun,hun,No
13854,14610,hun,hun,No
13854,11980,hun,hun,No
13854,97742,hun,hun,No
13854,86157,hun,pol,No
13854,147956,hun,pol,No
3617,44652,msa,msa,Yes
3617,140701,msa,msa,Yes
3617,30411,msa,msa,No
3617,146550,msa,msa,No
3617,88216,msa,msa,No
3617,89510,msa,msa,Yes
3617,141186,msa,msa,No
3617,89499,msa,msa,No
3617,197812,msa,msa,No
3617,102064,msa,msa,No
5666,117,por,por,Yes
5666,198303,por,por,Yes
5666,13440,por,por,Yes
5666,124406,por,por,Yes
5666,95155,por,por,No
5666,22997,por,por,No
5666,53782,por,por,No
5666,15625,por,por,No
5666,139040,por,por,No
5666,195977,por,por,No
20004,46986,hbs,hbs,No
20004,41224,hbs,hbs,Yes
20004,56520,hbs,hbs,Yes
20004,139441,hbs,hbs,No
20004,154003,hbs,hbs,No
20004,139434,hbs,hbs,No
20004,3797,hbs,hbs,No
20004,41069,hbs,hbs,No
20004,153851,hbs,hbs,No
20004,139442,hbs,hbs,No
15910,98582,spa,spa,Yes
15910,59056,spa,spa,No
15910,99741,spa,spa,No
15910,152142,spa,spa,No
15910,140183,spa,spa,No
15910,99729,spa,spa,No
15910,35678,spa,spa,No
15910,73010,spa,spa,No
15910,51184,spa,spa,No
15910,107747,spa,spa,No
9767,26048,deu,fra,No
9767,136820,deu,fra,No
9767,83508,deu,fra,No
9767,33594,deu,fra,No
3627,151652,tha,por,No
3627,96769,tha,por,No
3627,151657,tha,por,No
3627,96266,tha,por,No
3627,59375,tha,por,No
3627,109607,tha,por,No
3627,109605,tha,por,No
3627,38911,tha,por,No
3627,53932,tha,por,No
3627,60120,tha,por,No
3627,201655,tha,por,No
3627,100294,tha,por,No
9774,89342,hun,pol,No
9774,48624,hun,pol,No
9774,79064,hun,pol,No
9774,98465,hun,pol,No
9774,121527,hun,pol,No
9774,83188,hun,pol,No
9774,108257,hun,pol,No
9774,97395,hun,pol,No
9774,92919,hun,pol,No
9774,110719,hun,pol,No
9774,75322,hun,pol,No
9774,123297,hun,pol,No
9774,94837,hun,pol,No
11825,30623,nld,nld,No
11825,145049,nld,nld,No
11825,39679,nld,nld,No
11825,42982,nld,nld,No
11825,44862,nld,nld,No
11825,118081,nld,nld,No
11825,44856,nld,nld,No
11825,42933,nld,nld,No
11825,23203,nld,nld,No
11825,65531,nld,nld,No
11825,68305,nld,deu,No
11825,49795,nld,deu,No
11825,114159,nld,deu,No
22078,8600,kor,kor,Yes
22078,8654,kor,kor,No
22078,148,kor,kor,No
22078,205604,kor,kor,No
22078,205488,kor,kor,No
22078,205624,kor,kor,No
22078,205478,kor,kor,No
22078,205422,kor,kor,No
22078,205493,kor,kor,No
22078,205635,kor,kor,No
22078,138769,kor,eng,Yes
22078,155327,kor,eng,No
22078,109693,kor,eng,No
22078,201062,kor,eng,No
22078,63019,kor,eng,No
22078,201146,kor,eng,No
22078,119175,kor,eng,No
22078,1323,kor,eng,No
22078,76540,kor,eng,No
22078,93552,kor,eng,No
22078,123515,kor,eng,No
22078,53014,kor,eng,No
22078,90320,kor,eng,No
22078,66172,kor,eng,No
22078,8368,kor,eng,No
22078,1804,kor,eng,No
22078,99541,kor,eng,No
17989,4860,por,por,Yes
17989,27024,por,por,Yes
17989,15603,por,por,Yes
17989,95712,por,por,No
17989,146748,por,por,No
17989,712,por,por,No
17989,61283,por,por,No
17989,4681,por,por,No
17989,136601,por,por,No
17989,61774,por,por,No
22088,108317,slk,slk,Yes
22088,108318,slk,slk,Yes
22088,151378,slk,slk,No
22088,34524,slk,slk,No
22088,92260,slk,slk,No
22088,93168,slk,slk,No
22088,100204,slk,slk,No
22088,157577,slk,slk,No
22088,138981,slk,slk,No
22088,141050,slk,slk,No
3656,101625,spa,eng,No
3656,127970,spa,eng,No
3656,74635,spa,eng,No
3656,196846,spa,eng,No
3656,13656,spa,eng,No
5708,179147,hin,hin,Yes
5708,179148,hin,hin,Yes
5708,179184,hin,hin,Yes
5708,178838,hin,hin,No
5708,183071,hin,hin,No
5708,179173,hin,hin,No
5708,183062,hin,hin,No
5708,183061,hin,hin,No
5708,181956,hin,hin,No
5708,180120,hin,hin,No
20046,136887,deu,fra,No
20046,137908,deu,fra,No
20046,137339,deu,fra,No
20046,36802,deu,fra,No
20046,82519,deu,fra,No
20046,82351,deu,fra,No
20046,79543,deu,fra,No
20046,82681,deu,fra,No
20046,67953,deu,fra,No
20046,81415,deu,fra,No
20046,79525,deu,fra,No
20046,81432,deu,fra,No
9809,53725,spa,spa,Yes
